name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
South Forest Avenue,146,5640924,1451,397,,8.029325177452703,1,15,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337)",bike;auto;walk,1
South Forest Avenue,147,5640924,397,1451,,8.029325177452703,1,15,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366276 33.4162059)",bike;auto;walk,1
South Forest Avenue,148,5640924,397,1678,,79.65466710619387,1,15,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366235 33.4159544, -111.9366159 33.4154174)",bike;auto;walk,1
South Forest Avenue,149,5640924,1678,397,,79.65466710619387,1,15,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366235 33.4159544, -111.9366262 33.4161337)",bike;auto;walk,1
South Forest Avenue,150,5640924,1678,169,,37.14156619051492,1,15,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834)",bike;auto;walk,1
South Forest Avenue,151,5640924,169,1678,,37.14156619051492,1,15,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174)",bike;auto;walk,1
South Forest Avenue,152,5640924,169,212,,18.237111131095716,1,15,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366091 33.4149194)",bike;auto;walk,1
South Forest Avenue,153,5640924,212,169,,18.237111131095716,1,15,,residential,6,"LINESTRING (-111.9366091 33.4149194, -111.9366113 33.4150834)",bike;auto;walk,1
South Forest Avenue,154,5640924,212,1458,,12.165323358848935,1,15,,residential,6,"LINESTRING (-111.9366091 33.4149194, -111.9366078 33.41481)",bike;auto;walk,1
South Forest Avenue,155,5640924,1458,212,,12.165323358848935,1,15,,residential,6,"LINESTRING (-111.9366078 33.41481, -111.9366091 33.4149194)",bike;auto;walk,1
South Forest Avenue,156,5640924,1458,94,,7.37371919808434,1,15,,residential,6,"LINESTRING (-111.9366078 33.41481, -111.9366094 33.4147437)",bike;auto;walk,1
South Forest Avenue,157,5640924,94,1458,,7.37371919808434,1,15,,residential,6,"LINESTRING (-111.9366094 33.4147437, -111.9366078 33.41481)",bike;auto;walk,1
South Forest Avenue,158,5640932,43,140,,55.35373404694295,1,29,,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9370743 33.4140281)",bike;auto;walk,1
South Forest Avenue,159,5640932,140,43,,55.35373404694295,1,29,,residential,6,"LINESTRING (-111.9370743 33.4140281, -111.9370709 33.4135303)",bike;auto;walk,1
South Forest Avenue,160,5640932,140,77,,55.28040124716791,1,29,,residential,6,"LINESTRING (-111.9370743 33.4140281, -111.9370966 33.4145249)",bike;auto;walk,1
South Forest Avenue,161,5640932,77,140,,55.28040124716791,1,29,,residential,6,"LINESTRING (-111.9370966 33.4145249, -111.9370743 33.4140281)",bike;auto;walk,1
East 10th Street,162,5643860,47,792,,62.50865722676072,1,29,,residential,6,"LINESTRING (-111.9381178 33.419078, -111.9387912 33.4190679)",bike;auto;walk,1
East 10th Street,163,5643860,792,47,,62.50865722676072,1,29,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9381178 33.419078)",bike;auto;walk,1
East 10th Street,164,5643860,792,794,,63.69664747814216,1,29,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9394774 33.4190577)",bike;auto;walk,1
East 10th Street,165,5643860,794,792,,63.69664747814216,1,29,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9387912 33.4190679)",bike;auto;walk,1
East 10th Street,166,5643860,794,265,,30.436701567679428,1,29,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9396092 33.4190557, -111.9398053 33.4190582)",bike;auto;walk,1
East 10th Street,167,5643860,265,794,,30.436701567679428,1,29,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9396092 33.4190557, -111.9394774 33.4190577)",bike;auto;walk,1
East 10th Street,168,5643860,265,336,,4.520540619989355,1,29,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.939854 33.4190575)",bike;auto;walk,1
East 10th Street,169,5643860,336,265,,4.520540619989355,1,29,,residential,6,"LINESTRING (-111.939854 33.4190575, -111.9398053 33.4190582)",bike;auto;walk,1
East 10th Street,170,5643860,336,2204,,3.777795765983093,1,29,,residential,6,"LINESTRING (-111.939854 33.4190575, -111.9398947 33.419057)",bike;auto;walk,1
East 10th Street,171,5643860,2204,336,,3.777795765983093,1,29,,residential,6,"LINESTRING (-111.9398947 33.419057, -111.939854 33.4190575)",bike;auto;walk,1
East 10th Street,172,5643860,2204,2206,,7.973537076082027,1,29,,residential,6,"LINESTRING (-111.9398947 33.419057, -111.9399806 33.4190558)",bike;auto;walk,1
East 10th Street,173,5643860,2206,2204,,7.973537076082027,1,29,,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.9398947 33.419057)",bike;auto;walk,1
East 10th Street,174,5643860,2206,238,,4.399722827719896,1,29,,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.940028 33.4190552)",bike;auto;walk,1
East 10th Street,175,5643860,238,2206,,4.399722827719896,1,29,,residential,6,"LINESTRING (-111.940028 33.4190552, -111.9399806 33.4190558)",bike;auto;walk,1
South Myrtle Avenue,176,5658805,262,1804,,8.308573106521294,1,29,,residential,6,"LINESTRING (-111.9381462 33.4218977, -111.9381443 33.4218328, -111.9381441 33.421823)",bike;auto;walk,1
South Myrtle Avenue,177,5658805,1804,262,,8.308573106521294,1,29,,residential,6,"LINESTRING (-111.9381441 33.421823, -111.9381443 33.4218328, -111.9381462 33.4218977)",bike;auto;walk,1
South Myrtle Avenue,178,5658805,1804,2005,,67.4363316978981,1,29,,residential,6,"LINESTRING (-111.9381441 33.421823, -111.9381352 33.4213307, -111.9381331 33.4212166)",bike;auto;walk,1
South Myrtle Avenue,179,5658805,2005,1804,,67.4363316978981,1,29,,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381352 33.4213307, -111.9381441 33.421823)",bike;auto;walk,1
South Myrtle Avenue,180,5658805,2005,519,,77.2337298489331,1,29,,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381205 33.4205221)",bike;auto;walk,1
South Myrtle Avenue,181,5658805,519,2005,,77.2337298489331,1,29,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381331 33.4212166)",bike;auto;walk,1
South Myrtle Avenue,182,5658805,519,2189,,93.15071844145413,1,29,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381166 33.4203044, -111.9381172 33.4196844)",bike;auto;walk,1
South Myrtle Avenue,183,5658805,2189,519,,93.15071844145413,1,29,,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381166 33.4203044, -111.9381205 33.4205221)",bike;auto;walk,1
South Myrtle Avenue,184,5658805,2189,1470,,61.46857296591232,1,29,,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381177 33.4191316)",bike;auto;walk,1
South Myrtle Avenue,185,5658805,1470,2189,,61.46857296591232,1,29,,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381172 33.4196844)",bike;auto;walk,1
South Myrtle Avenue,186,5658805,1470,47,,5.960055294349157,1,29,,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381178 33.419078)",bike;auto;walk,1
South Myrtle Avenue,187,5658805,47,1470,,5.960055294349157,1,29,,residential,6,"LINESTRING (-111.9381178 33.419078, -111.9381177 33.4191316)",bike;auto;walk,1
South College Avenue,188,5660964,40,408,,18.3492637666533,1,29,,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9349717 33.4252787)",bike;auto;walk,1
South College Avenue,189,5660964,408,40,,18.3492637666533,1,29,,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349278 33.4254396)",bike;auto;walk,1
South College Avenue,190,5660964,408,1398,,98.21008160950406,1,29,,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349838 33.4248448, -111.9349808 33.4243956)",bike;auto;walk,1
South College Avenue,191,5660964,1398,408,,98.21008160950406,1,29,,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787)",bike;auto;walk,1
South College Avenue,192,5660964,1398,53,,6.782896874122055,1,29,,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349809 33.4243346)",bike;auto;walk,1
South College Avenue,193,5660964,53,1398,,6.782896874122055,1,29,,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349808 33.4243956)",bike;auto;walk,1
South College Avenue,194,5660964,53,1401,,8.252171833568461,1,29,,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349826 33.4242604)",bike;auto;walk,1
South College Avenue,195,5660964,1401,53,,8.252171833568461,1,29,,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349809 33.4243346)",bike;auto;walk,1
South College Avenue,196,5660964,1401,1626,,85.44472233520834,1,29,,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349897 33.423492)",bike;auto;walk,1
South College Avenue,197,5660964,1626,1401,,85.44472233520834,1,29,,tertiary,5,"LINESTRING (-111.9349897 33.423492, -111.9349826 33.4242604)",bike;auto;walk,1
South College Avenue,198,5660964,1626,1403,,12.565441412673898,1,29,,tertiary,5,"LINESTRING (-111.9349897 33.423492, -111.9349908 33.423379)",bike;auto;walk,1
South College Avenue,199,5660964,1403,1626,,12.565441412673898,1,29,,tertiary,5,"LINESTRING (-111.9349908 33.423379, -111.9349897 33.423492)",bike;auto;walk,1
South College Avenue,200,5660964,1403,1629,,9.118215793350048,1,29,,tertiary,5,"LINESTRING (-111.9349908 33.423379, -111.9349911 33.4233422, -111.9349907 33.423297)",bike;auto;walk,1
South College Avenue,201,5660964,1629,1403,,9.118215793350048,1,29,,tertiary,5,"LINESTRING (-111.9349907 33.423297, -111.9349911 33.4233422, -111.9349908 33.423379)",bike;auto;walk,1
South College Avenue,202,5660964,1629,49,,9.31843063093047,1,29,,tertiary,5,"LINESTRING (-111.9349907 33.423297, -111.9349899 33.4232132)",bike;auto;walk,1
South College Avenue,203,5660964,49,1629,,9.31843063093047,1,29,,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349907 33.423297)",bike;auto;walk,1
South College Avenue,204,5660964,49,1406,,7.0843083926941794,1,29,,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349885 33.4231495)",bike;auto;walk,1
South College Avenue,205,5660964,1406,49,,7.0843083926941794,1,29,,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349899 33.4232132)",bike;auto;walk,1
South College Avenue,206,5660964,1406,1412,,60.03318073403324,1,29,,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349766 33.4226097)",bike;auto;walk,1
South College Avenue,207,5660964,1412,1406,,60.03318073403324,1,29,,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349885 33.4231495)",bike;auto;walk,1
South College Avenue,208,5660964,1412,330,,59.72870647030231,1,29,,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349474 33.4220731)",bike;auto;walk,1
South College Avenue,209,5660964,330,1412,,59.72870647030231,1,29,,tertiary,5,"LINESTRING (-111.9349474 33.4220731, -111.9349766 33.4226097)",bike;auto;walk,1
South College Avenue,210,5660964,330,35,,7.671717027518506,1,29,,tertiary,5,"LINESTRING (-111.9349474 33.4220731, -111.9349431 33.4220042)",bike;auto;walk,1
South College Avenue,211,5660964,35,330,,7.671717027518506,1,29,,tertiary,5,"LINESTRING (-111.9349431 33.4220042, -111.9349474 33.4220731)",bike;auto;walk,1
West 12th Street,212,5662409,31,137,,55.13253492228003,1,29,,residential,6,"LINESTRING (-111.9399894 33.4162047, -111.9405834 33.4162013)",bike;auto;walk,1
West 12th Street,213,5662409,137,31,,55.13253492228003,1,29,,residential,6,"LINESTRING (-111.9405834 33.4162013, -111.9399894 33.4162047)",bike;auto;walk,1
West 12th Street,214,5662409,137,10,,57.69367356651979,1,29,,residential,6,"LINESTRING (-111.9405834 33.4162013, -111.941205 33.416204)",bike;auto;walk,1
West 12th Street,215,5662409,10,137,,57.69367356651979,1,29,,residential,6,"LINESTRING (-111.941205 33.416204, -111.9405834 33.4162013)",bike;auto;walk,1
West 12th Street,216,5662409,10,148,,57.18551776030558,1,29,,residential,6,"LINESTRING (-111.941205 33.416204, -111.941821 33.4161933)",bike;auto;walk,1
West 12th Street,217,5662409,148,10,,57.18551776030558,1,29,,residential,6,"LINESTRING (-111.941821 33.4161933, -111.941205 33.416204)",bike;auto;walk,1
West 12th Street,218,5662409,148,2340,,25.89538228482681,1,29,,residential,6,"LINESTRING (-111.941821 33.4161933, -111.9421 33.416192)",bike;auto;walk,1
West 12th Street,219,5662409,2340,148,,25.89538228482681,1,29,,residential,6,"LINESTRING (-111.9421 33.416192, -111.941821 33.4161933)",bike;auto;walk,1
East Lemon Street,220,5663937,221,220,,8.619999270516931,1,29,,residential,6,"LINESTRING (-111.9370673 33.4162376, -111.9369754 33.4162264)",bike;auto;walk,1
East Lemon Street,221,5663937,220,221,,8.619999270516931,1,29,,residential,6,"LINESTRING (-111.9369754 33.4162264, -111.9370673 33.4162376)",bike;auto;walk,1
East Lemon Street,222,5663937,220,399,,24.573439529981343,1,29,,residential,6,"LINESTRING (-111.9369754 33.4162264, -111.9368855 33.4162192, -111.9367114 33.41621)",bike;auto;walk,1
East Lemon Street,223,5663937,399,220,,24.573439529981343,1,29,,residential,6,"LINESTRING (-111.9367114 33.41621, -111.9368855 33.4162192, -111.9369754 33.4162264)",bike;auto;walk,1
East Lemon Street,224,5663937,399,1451,,7.79112358532072,1,29,,residential,6,"LINESTRING (-111.9367114 33.41621, -111.9366276 33.4162059)",bike;auto;walk,1
East Lemon Street,225,5663937,1451,399,,7.79112358532072,1,29,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9367114 33.41621)",bike;auto;walk,1
East Tyler Street,226,5664425,41,1274,,9.915319737770966,1,29,,residential,6,"LINESTRING (-111.9289198 33.4202704, -111.928813 33.4202727)",bike;auto;walk,1
East Tyler Street,227,5664425,1274,41,,9.915319737770966,1,29,,residential,6,"LINESTRING (-111.928813 33.4202727, -111.9289198 33.4202704)",bike;auto;walk,1
East Tyler Street,228,5664425,1274,1635,,73.44124522248896,1,29,,residential,6,"LINESTRING (-111.928813 33.4202727, -111.9288 33.420273, -111.9280217 33.4202698)",bike;auto;walk,1
East Tyler Street,229,5664425,1635,1274,,73.44124522248896,1,29,,residential,6,"LINESTRING (-111.9280217 33.4202698, -111.9288 33.420273, -111.928813 33.4202727)",bike;auto;walk,1
East Tyler Street,230,5664425,1635,1634,,13.949380299487697,1,29,,residential,6,"LINESTRING (-111.9280217 33.4202698, -111.9278714 33.4202692)",bike;auto;walk,1
East Tyler Street,231,5664425,1634,1635,,13.949380299487697,1,29,,residential,6,"LINESTRING (-111.9278714 33.4202692, -111.9280217 33.4202698)",bike;auto;walk,1
Hayden Mall,232,5665169,72,1122,,7.084144375970959,1,29,,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9338279 33.4182646)",bike;auto;walk,1
Hayden Mall,233,5665169,1122,72,,7.084144375970959,1,29,,residential,6,"LINESTRING (-111.9338279 33.4182646, -111.9338292 33.4183283)",bike;auto;walk,1
Hayden Mall,234,5665169,1122,1606,,2.3911412706142117,1,29,,residential,6,"LINESTRING (-111.9338279 33.4182646, -111.9338274 33.4182431)",bike;auto;walk,1
Hayden Mall,235,5665169,1606,1122,,2.3911412706142117,1,29,,residential,6,"LINESTRING (-111.9338274 33.4182431, -111.9338279 33.4182646)",bike;auto;walk,1
Hayden Mall,236,5665169,1606,1098,,2.3465066477720966,1,29,,residential,6,"LINESTRING (-111.9338274 33.4182431, -111.933827 33.418222)",bike;auto;walk,1
Hayden Mall,237,5665169,1098,1606,,2.3465066477720966,1,29,,residential,6,"LINESTRING (-111.933827 33.418222, -111.9338274 33.4182431)",bike;auto;walk,1
Hayden Mall,238,5665169,1098,73,,86.40074700991504,1,29,,residential,6,"LINESTRING (-111.933827 33.418222, -111.9338106 33.4174451)",bike;auto;walk,1
Hayden Mall,239,5665169,73,1098,,86.40074700991504,1,29,,residential,6,"LINESTRING (-111.9338106 33.4174451, -111.933827 33.418222)",bike;auto;walk,1
East 13th Street,240,5665834,255,254,,10.497397017948128,1,29,,residential,6,"LINESTRING (-111.9399641 33.4147094, -111.939851 33.4147095)",bike;auto;walk,0
East 13th Street,241,5665834,254,2248,,9.01248029303879,1,29,,residential,6,"LINESTRING (-111.939851 33.4147095, -111.9397742 33.4147095, -111.9397539 33.4147097)",bike;auto;walk,0
East 13th Street,242,5665834,2248,524,,54.571563446804966,1,29,,residential,6,"LINESTRING (-111.9397539 33.4147097, -111.939166 33.4147167)",bike;auto;walk,0
East 13th Street,243,5665834,524,18,,167.46329318478504,1,29,,residential,6,"LINESTRING (-111.939166 33.4147167, -111.9390998 33.4147175, -111.9389509 33.4147146, -111.9386759 33.4146732, -111.9384793 33.4146618, -111.9380531 33.414654, -111.9376248 33.4146524, -111.9374558 33.4146478, -111.9373669 33.4146466)",bike;auto;walk,0
West 9th Street,244,5669184,519,617,,29.575245895743898,1,25,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9382483 33.4205199, -111.9383704 33.4205178, -111.9384391 33.4205166)",bike;auto;walk,1
West 9th Street,245,5669184,617,519,,29.5752458957439,1,25,,residential,6,"LINESTRING (-111.9384391 33.4205166, -111.9383704 33.4205178, -111.9382483 33.4205199, -111.9381205 33.4205221)",bike;auto;walk,1
West 9th Street,246,5669184,617,615,,12.299841547354479,1,25,,residential,6,"LINESTRING (-111.9384391 33.4205166, -111.9385716 33.4205143)",bike;auto;walk,1
West 9th Street,247,5669184,615,617,,12.299841547354479,1,25,,residential,6,"LINESTRING (-111.9385716 33.4205143, -111.9384391 33.4205166)",bike;auto;walk,1
West 9th Street,248,5669184,615,614,,33.40313920713171,1,25,,residential,6,"LINESTRING (-111.9385716 33.4205143, -111.9387606 33.4205111, -111.9389314 33.4205069)",bike;auto;walk,1
West 9th Street,249,5669184,614,615,,33.40313920713171,1,25,,residential,6,"LINESTRING (-111.9389314 33.4205069, -111.9387606 33.4205111, -111.9385716 33.4205143)",bike;auto;walk,1
East 7th Street,250,5670078,28,2309,,8.083146771886504,1,25,,residential,6,"LINESTRING (-111.9400687 33.4231956, -111.9399819 33.4231896)",bike;auto;walk,1
East 7th Street,251,5670078,2309,28,,8.083146771886504,1,25,,residential,6,"LINESTRING (-111.9399819 33.4231896, -111.9400687 33.4231956)",bike;auto;walk,1
East 7th Street,252,5670078,2309,338,,1.2485625559866798,1,25,,residential,6,"LINESTRING (-111.9399819 33.4231896, -111.9399685 33.4231886)",bike;auto;walk,1
East 7th Street,253,5670078,338,2309,,1.2485625559866798,1,25,,residential,6,"LINESTRING (-111.9399685 33.4231886, -111.9399819 33.4231896)",bike;auto;walk,1
East 7th Street,254,5670078,338,1740,,10.65414220785957,1,25,,residential,6,"LINESTRING (-111.9399685 33.4231886, -111.9398537 33.4231887)",bike;auto;walk,1
East 7th Street,255,5670078,1740,338,,10.65414220785957,1,25,,residential,6,"LINESTRING (-111.9398537 33.4231887, -111.9399685 33.4231886)",bike;auto;walk,1
East 7th Street,256,5670078,1740,1973,,41.35443676591466,1,25,,residential,6,"LINESTRING (-111.9398537 33.4231887, -111.9394081 33.4231893)",bike;auto;walk,1
East 7th Street,257,5670078,1973,1740,,41.35443676591466,1,25,,residential,6,"LINESTRING (-111.9394081 33.4231893, -111.9398537 33.4231887)",bike;auto;walk,1
East 7th Street,258,5670078,1973,1747,,66.37497317355002,1,25,,residential,6,"LINESTRING (-111.9394081 33.4231893, -111.9386929 33.4231902)",bike;auto;walk,1
East 7th Street,259,5670078,1747,1973,,66.37497317355002,1,25,,residential,6,"LINESTRING (-111.9386929 33.4231902, -111.9394081 33.4231893)",bike;auto;walk,1
East 7th Street,260,5670078,1747,1206,,44.175829286237104,1,25,,residential,6,"LINESTRING (-111.9386929 33.4231902, -111.9386834 33.4231902, -111.9382169 33.4231912)",bike;auto;walk,1
East 7th Street,261,5670078,1206,1747,,44.175829286237104,1,25,,residential,6,"LINESTRING (-111.9382169 33.4231912, -111.9386834 33.4231902, -111.9386929 33.4231902)",bike;auto;walk,1
East 7th Street,262,5670078,1206,48,,5.327114459944121,1,25,,residential,6,"LINESTRING (-111.9382169 33.4231912, -111.9381595 33.4231914)",bike;auto;walk,1
East 7th Street,263,5670078,48,1206,,5.327114459944121,1,25,,residential,6,"LINESTRING (-111.9381595 33.4231914, -111.9382169 33.4231912)",bike;auto;walk,1
East 7th Street,264,5670078,48,1745,,9.355511953085895,1,25,,residential,6,"LINESTRING (-111.9381595 33.4231914, -111.9380587 33.4231924)",bike;auto;walk,1
East 7th Street,265,5670078,1745,48,,9.355511953085895,1,25,,residential,6,"LINESTRING (-111.9380587 33.4231924, -111.9381595 33.4231914)",bike;auto;walk,1
East 7th Street,266,5670078,1745,525,,47.28782641242285,1,25,,residential,6,"LINESTRING (-111.9380587 33.4231924, -111.9375492 33.4231973)",bike;auto;walk,1
East 7th Street,267,5670078,525,1745,,47.28782641242285,1,25,,residential,6,"LINESTRING (-111.9375492 33.4231973, -111.9380587 33.4231924)",bike;auto;walk,1
East 7th Street,268,5670078,525,2087,,48.912078196748205,1,25,,residential,6,"LINESTRING (-111.9375492 33.4231973, -111.9370222 33.4232024)",bike;auto;walk,1
East 7th Street,269,5670078,2087,525,,48.912078196748205,1,25,,residential,6,"LINESTRING (-111.9370222 33.4232024, -111.9375492 33.4231973)",bike;auto;walk,1
